ref,H_1280x720_bright_near,L_1280x720_bright_far,L_1280x720_bright_near,L_1920x1080_bright_far,L_1920x1080_bright_near,M_1280x720_bright_far,M_1280x720_bright_near,M_1920x1080_bright_far,M_1920x1080_bright_near
9.91150279178448,8.64659962630032,7.25269543798346,6.31648594057976,8.38958921682124,7.27012013532129,9.3382186809179,7.97287125863848,9.58976263998369,9.08018508101389
10.0371419033424,8.72119187613737,7.10569283361504,5.73235564810164,8.46493364293623,7.23326676043173,8.95382715065212,8.51894567784776,10.0549117214159,9.0852766196191
10.0483361104161,9.17338275874243,7.1280837551264,5.82120757499865,8.63818097362329,6.77477514254702,9.38752727847503,7.83840850200687,9.7521113784333,9.19908066509181
9.67543436297659,9.07089888935918,7.27606095902969,6.43785639634827,8.04735921523078,7.23760894455851,9.12653528387389,8.25553900664376,9.6765544867109,8.94463046373401
9.70931943615178,8.35017426689065,7.41529723788315,6.44507056586695,8.60479819777155,7.3728638290917,9.15593857299276,8.0450016320147,9.54242364581251,9.19417025437383
10.1829098380925,8.88020273504253,7.18418124206411,5.51336205513384,8.60969978874405,6.84070445771945,9.09284990802874,8.45117024196158,9.98103098364612,9.03609671353274
10.1156110952201,9.34231876430989,6.92805440494671,5.41537535629424,8.08681002448298,6.98996010446924,9.54514749758762,8.23442838607943,9.92905971691039,8.81422392034393
10.3471873324605,8.95700822867117,6.72748161976236,5.72034636820998,8.85792196070117,6.66556295707203,9.68451457363505,7.42409077587349,9.90887557782587,9.12235843405733
9.80557326670463,8.57750149048549,7.44974566910388,6.0496613014149,8.33782297917939,7.53638126157789,9.11580496664542,8.16848822853305,9.68153639265702,9.14303415597993
10.122976832842,8.96310377408858,7.16248897014653,5.82964935106529,8.60769908191708,7.17808753055867,9.17738278546771,7.97948886994982,9.59426049351625,9.00866921941308
9.78765725062596,8.57866800428102,7.25175216547527,6.36872220630994,8.12948569153249,7.57777581048917,9.12499430467603,8.06314056665577,9.84175585748975,9.24543395406129
9.93667190429598,8.84966334232814,7.18170640648019,5.74220655351615,7.95334704012069,7.46253052503998,9.40660689364449,7.91388850597433,9.80306112254891,8.94506517389138
9.9008140051546,8.88646324419681,7.38287508879675,6.12748474508084,8.33242301914696,7.1321811765136,8.98132333033766,8.23454675956328,9.59482523177446,9.28250768807011
9.96907338011856,8.72299742699154,7.38083527569804,6.04561832389778,7.99351905561411,7.52487339958078,9.05911885613915,7.96002657343947,9.59277768136544,9.43842561288
9.93950400621124,8.81180021507511,7.43070296577619,6.16512486943214,8.39451206924462,7.29241509785965,8.8094284124538,8.47570387199679,9.72103899203895,9.06609105182614
10.0956795879668,9.15466265095322,7.0616398228911,5.66734469557001,8.36761854435079,7.34766113396605,9.06051051268477,7.99549996756811,9.59172953152895,9.12096918018685
10.242426965507,9.12833754316251,6.98187898636878,5.49071609439273,8.40656110982686,7.00989913826314,9.46917483697064,8.02890262075007,9.68005685679408,8.94134516768665
10.1082146163434,8.68772305842418,7.11652816045686,5.84305165117942,8.50405179014727,6.93602305067381,9.04425629975037,8.38384209710065,10.2195597128965,8.78689169805666
10.3904325191604,8.67566448708632,7.04904506964152,5.69243377460478,8.73354419327892,6.74854071089227,9.41391481294368,7.63355158847457,9.85051850124819,9.25010735704846
10.4409894134881,9.22806897801799,7.05348175971411,5.76979401008075,7.80963105018189,6.67853824803635,9.10695484314292,8.00243240604323,10.3004841096658,9.58514622378025
10.0146186378155,9.00430648664135,7.06834356868716,5.75728099853367,8.53051423112878,7.04784337357201,9.20010496135683,7.7978535398548,9.84747622096521,9.25899531773862
10.1686258093457,9.26949869186074,7.05769864453349,6.37491235070376,7.97840876601748,6.88421144242952,9.17974165711298,8.15893045114438,9.69985184117334,9.2308259937263
9.99557702059879,8.67304699290689,7.57758937309558,5.20166906913229,8.7404304697798,7.25429962654213,9.16910199289858,8.25815791873231,9.87071757533907,9.04169811422558
9.87738337521527,8.95507377012765,7.2018347230755,6.08328148234481,8.43909037206162,6.8454843726567,9.608471907826,8.0212070104682,9.99835969852155,8.66985960389166
10.2854756986132,8.7375110948359,7.1084655952279,5.54503858890171,8.37607757950313,7.24268413935733,9.24391666336457,7.95210347117333,9.66784257926861,8.93343248277482
10.2243151544286,8.56535780177545,7.19092924851545,5.35234453210191,8.46990773186413,7.42548800033603,8.95595741900391,8.34667819961287,10.015512314888,9.2085745856321
9.99794470369465,9.02694771071918,7.01550107352828,6.13841671850003,8.32774121789161,6.96862847612507,9.44841439367301,7.88343738691119,9.62492638655002,8.91617689817857
10.1906310489631,9.11275881230727,7.01290680813275,5.59293312828627,8.61851073466597,7.11314836998766,9.05638369843095,7.63716004210686,10.0050365412791,8.92413238482282
10.3574217861044,8.94028815468281,6.8921521525704,5.94021933868166,8.33732336455888,6.66197904666017,8.88758795461516,8.27911669368763,9.95113303608289,9.51434943101276
9.90114084288831,9.066158040982,7.24111967621218,5.90007659233694,8.42696526347969,7.17769947366486,9.30342857630536,8.21729940589737,9.7897308573185,9.02665085605838
10.046543400386,8.52887153748564,7.0911392201134,6.3526960472216,8.48041594266471,7.13545975058043,9.27264667309954,7.91337579568937,9.73910831837267,9.12693209276601
10.2143653830773,9.13468001141031,6.95654731048868,5.58634927278546,8.78950379608154,6.78741484100722,9.29924498130696,7.80049914259627,9.89621937883975,9.08143640479892
10.089921272629,9.17941015696376,7.11403114331712,5.8895811541855,8.38549958852645,7.09330180131241,8.9485989251523,8.48311893603607,9.68637945486953,8.97968149075187
10.3546914934168,9.22306591602221,6.75865320191385,5.4704091518171,8.26419532261454,6.85189425371812,9.57697232180128,7.97352983837811,9.9914717310047,9.11517451762405
9.88046086107122,8.68199387587554,7.08063427592813,6.3238361462951,8.57859801915377,7.13046955194124,9.39738809064442,8.19622943933901,9.71503527769326,8.89911962363402
10.0256860935932,9.11356527719945,6.87420468362537,6.06678421849818,8.06588884317389,7.37452492218351,9.19579405363566,8.08720059657193,9.68314505907719,9.32890841997715
10.3865886311032,9.09314909920327,6.92134929684223,5.43229393627514,8.341204497135,6.80030462296313,9.21626223437835,8.35161050735519,9.80178398829521,9.14175573319021
10.2085093611241,9.08478252132225,7.19463909944911,5.60702290041581,8.7153633466213,6.63279828616145,9.23259737786226,7.98253416475759,9.75189964013135,9.51505322948528
10.0261102578408,8.95392880245029,7.24586237814709,6.09919590593593,7.98103351349675,7.24272644849288,9.12524594542413,8.40580235568252,9.69416296160215,9.00366071321967
9.8204081047387,8.84945921175314,7.49684376625987,6.22958061415126,8.20883105124626,7.48790259855879,9.06844930790786,8.08396724735292,9.59868401593846,9.14922735155821
9.95786060662276,9.09640801571663,7.27486060043187,5.8053661283864,8.17868936524242,7.17946003750473,9.20548071071981,8.05285776627145,9.70506399801915,9.03215436419819
9.76889516747229,8.49776175168473,7.54507231385549,6.53839892298393,8.44841821338477,7.79246162670536,8.72944900336006,8.26008695616006,9.32697501141164,9.16852690376842
10.0245644207381,8.99065545023145,7.29549108798659,6.06949283552155,8.25452654136511,7.35890047983578,9.04289726132005,8.1806369723286,9.59172902609011,8.9845706867948
9.85852961753909,9.31755395853707,7.08811597313543,6.08807703649698,8.36794977634708,7.00371374602057,9.01762098254153,8.12591807277871,9.70342692708344,9.3579831996785
10.4553963131509,9.02664943156111,7.0703340512379,5.27977249163886,8.74566121053731,6.83359877783463,9.2566520829407,7.84270953732146,9.75978262574688,9.26102056642425
9.98624953744217,8.85344308310738,7.0437871600919,6.38455968379336,8.31973129017109,7.3142234632038,8.89819906536085,8.24749668153929,9.78181164562335,9.21875902861896
9.75786387124143,8.98134649508801,7.31349017723898,5.98787128499273,8.35220618025995,7.12290441856459,9.48982788454638,7.97882185066258,9.7779823508746,8.90346376035943
10.1005443175895,8.66761092653303,6.91422359633696,5.86233257245019,8.4568207856972,7.18841291615563,9.52886064659075,8.1499932768189,9.92449736690427,9.0148616471178
10.5333697414658,9.04024988153741,6.82757440094896,5.39963988542327,8.30088760134078,6.84692094031913,9.36169855202013,7.92820096361291,9.94232445966333,9.23204044007392
10.2319886526386,9.28306134385805,6.75206492401948,5.57511360982829,8.05346113977356,6.82017563792884,9.65684693586436,7.97145540663829,9.89324314821288,8.88370517017296
