ref,H_1280x720_bright_near,H_1920x1080_bright_far,H_1920x1080_bright_near,L_1280x720_bright_far,L_1280x720_bright_near,L_1920x1080_bright_far,L_1920x1080_bright_near,L_3840x2160_bright_far,L_3840x2160_bright_near,M_1280x720_bright_far,M_1280x720_bright_near,M_1920x1080_bright_far,M_1920x1080_bright_near,M_3840x2160_bright_far,M_3840x2160_bright_near
9.9730380812386,8.80227578433705,10.1882149388658,9.94022394095694,6.53958327262953,3.78981866439054,8.20539847949316,5.31382691253173,9.61978693244905,7.95451121260215,8.73586982509,6.49867367777616,9.71796528761423,7.66294386415742,10.1119627141712,9.23130464645456
10.0712028061377,8.87437300381327,9.80791333468646,9.85309107012269,6.51110914699234,4.54450567678615,7.6286141567873,5.73767878821386,9.18609605081656,7.8208303191582,8.69215957672669,6.97619489079449,9.70117564486073,7.86719669885952,9.87369828251637,9.12046124491946
10.1412028614584,8.94487703157757,10.1958345422207,10.3506158483211,6.57937063097391,4.33737043837966,7.60986269601805,5.31391315611307,9.33961075883608,7.81760042706273,8.43557687644464,6.8501213626442,9.44511335648466,7.81935153535511,9.93844505372231,9.1488138838131
10.0119680350894,8.60844585703462,10.3717956273719,9.77116296111812,6.43829279872571,4.12664539443141,7.59937475138558,5.72314381564406,9.49381085370006,7.74791401861924,8.62798651957121,6.82027281062488,10.0868356102874,7.76185199381528,9.99923357049668,8.91267220882028
10.1412428325316,8.78177355518961,10.33182487529,10.1250584868308,6.40791001631254,4.04512578436727,7.2816509052815,4.85477367934812,9.57061854895524,7.79019566347617,8.65125660500864,6.6581603685538,10.0396906009838,7.56821976652967,10.6953311911932,9.10929069460633
10.1676991465282,8.66693783700561,10.0130595812563,9.89411543701982,6.31853145776943,4.69131456393435,7.36909187988238,5.73684416173823,9.35702884189761,7.61106509338889,8.74546978374114,7.26396547443033,9.68505992134405,7.91732786100853,9.98845733846453,9.07355621138112
10.5951829509139,8.77045951952878,10.4856493667251,10.7578103784772,5.2894349208128,2.89359945924075,7.79579501924837,4.89718940386826,9.63153944198553,7.77762027003724,8.83479552744015,6.24516415537697,9.96866560092863,7.56309662715914,10.8744685059689,9.48313584660785
10.0085164549763,8.94407196696221,9.89980709287766,9.79591110664151,6.52876828784184,4.8005062909049,7.10625524787389,5.83481057866315,9.15280747381883,7.96499240983392,8.69260681873752,7.15604287171222,9.49178525289364,8.0573285025128,9.96217206772107,9.07981609520368
9.66911424864944,8.95646175349895,9.99827373429518,9.60527415912393,6.81941290045679,4.71022654753516,7.57482044775825,5.53465287034281,9.30221359036135,7.81930297755105,8.49585106180243,7.10685927718126,9.84360640931117,8.13054187373477,9.86021315103127,9.01453557267948
10.1966313550148,8.82908969937201,9.89947499964856,9.93118705255544,6.61645556855397,4.04802247129408,7.60366685284629,5.68685982382973,9.43945187740012,8.03175961580884,8.66198582570725,7.11562627621053,9.3145132370839,8.30339577474351,10.0478690640651,8.99181474441866
10.2479058115888,9.16128231256263,9.94809617488713,9.8592676350357,7.00043686212908,4.17607446155441,7.1726718573949,5.16606532781767,9.3013142353413,7.55446608783511,8.69962539820188,6.86862088938601,9.5240978363789,8.28295133539307,10.3245977664218,9.02404422290621
10.1558649155141,8.87061176935128,10.2662720413661,10.2218192638637,6.50999056772256,3.97453016159485,7.34131341562903,5.50180220625848,9.54602969380735,7.75714870983218,8.60785718473566,6.5058921863375,9.61779573924909,7.93193472304597,10.2541546040295,9.11677709978525
10.2162038469151,8.8401288758183,9.87750755995966,9.83262148675879,6.56119905350604,4.38107742616246,7.845414357501,5.7993030967826,9.26931591097562,8.01972563768649,8.59274116581555,7.07000288130008,9.53848070493596,7.91667497182159,9.94486058300611,8.86534921587473
10.269270719877,9.03053906043674,9.78822273202666,9.92583296622232,6.35827172944251,4.30800753057694,7.92477901225466,5.668604575706,9.25125362580815,8.39214933027895,8.35900158486241,7.4798264391924,9.12489592714628,8.21645148764509,9.72244693822034,8.89101920012261
9.88004229465047,8.79797938771311,10.103730564241,10.2270832995666,6.38701249447657,5.29563544425292,7.07235728664274,5.60661529329728,9.02168629436188,7.87711497311358,8.47904570522276,6.96810592197944,9.73749079456936,7.68178781231493,10.1165415582417,9.25979955587239
10.2091891099435,9.01641820838973,10.0322878248001,10.0389371315583,6.63910064023875,4.41659177840597,7.24514000712181,5.01508371183887,9.49421907726554,7.59973125263477,8.618448995447,7.01420695246401,9.79318994061435,7.83689966612658,10.0616136664389,9.12182251794676
10.3149955277223,8.87072142230798,10.3997581227434,10.1924888549883,6.03282833264404,4.56553509197627,7.66526287279835,5.58000510338056,9.25388518190913,7.67955784649337,8.44074279435669,6.84409235131527,9.75067734055764,7.5370988571084,10.1574904639618,9.08797170591317
9.71253350199301,8.82200778708528,10.0519337884209,9.55782473412286,6.35259998321772,4.72831544323331,7.58858573931174,5.71240736797636,9.40682748559474,7.77483572458618,8.81928127599676,7.19882908509544,9.68464281247403,8.08273680932637,9.96920171441692,8.85299929421999
9.98277947955417,8.82148978367083,10.1155226842421,9.65921854896411,6.54664652642758,4.21688458554794,7.46606797464778,5.65092967120527,9.47703771170487,7.91985388767389,8.56297595055916,7.1580857008323,9.69420479577422,8.09355272904043,10.0819208166226,8.98497294415245
10.0807726260144,8.53229023500654,9.89794596231731,9.94890583476393,6.7725870677038,5.03665572402762,7.38830327449528,5.83305328159439,9.19177086541466,7.65719442620725,8.46447128381013,7.24007114078805,9.74537829309669,7.83596959951738,9.90837555431756,8.96227130992599
9.74031156200567,8.80061308073579,9.72727324296415,9.47305123548686,7.12193588586591,5.07526229236466,7.63030837881749,5.93032714653802,9.17738856335766,7.96286333769195,8.7364954737431,7.28002896477725,9.3911313100551,8.21702063457451,9.58338072651311,8.9967083117775
